Time,Open,High,Low,Close,Volume,
2022-01-14 20:00:00, 43107.42, 43209.3, 43034.49, 43125.85, 463.98406763,
2022-01-14 21:00:00, 43125.86, 43473.98, 43116.75, 43321.7, 412.08043497,
2022-01-14 22:00:00, 43318.32, 43430.08, 43200, 43285.51, 413.71792363,
2022-01-14 23:00:00, 43285.5, 43321.87, 43014.22, 43090.72, 366.24032867,
2022-01-15 00:00:00, 43090.72, 43198.44, 42925, 43122.29, 351.5505269,
2022-01-15 01:00:00, 43122.3, 43175, 42896.8, 43004.52, 234.44681119,
2022-01-15 02:00:00, 42999.84, 43120.09, 42934.46, 43120.09, 185.79163665,
2022-01-15 03:00:00, 43120.09, 43146.1, 42932.32, 42957.02, 198.46643329,
2022-01-15 04:00:00, 42954.38, 42982.44, 42741.44, 42935.26, 361.79165839,
2022-01-15 05:00:00, 42935.25, 43068.28, 42850, 43003.49, 141.34755705,
2022-01-15 06:00:00, 43003.48, 43123.41, 42896, 43095.41, 139.46619886,
2022-01-15 07:00:00, 43094.96, 43109.28, 42944.97, 43100.07, 111.92678829,
2022-01-15 08:00:00, 43100.05, 43134.54, 42970, 43003.75, 125.21745169,
2022-01-15 09:00:00, 43003.76, 43107.46, 42895.55, 43077.71, 114.17611384,
2022-01-15 10:00:00, 43077.7, 43300, 43024.39, 43127.75, 168.48407293,
2022-01-15 11:00:00, 43127.75, 43128.37, 42985.16, 43042.8, 92.89995227,
2022-01-15 12:00:00, 43036.88, 43059.02, 42577.35, 42735.05, 354.61327895,
2022-01-15 13:00:00, 42735.25, 42995.53, 42663.78, 42929.34, 231.10164382,
2022-01-15 14:00:00, 42929.38, 43333, 42775.05, 43217.2, 416.69184548,
2022-01-15 15:00:00, 43217.12, 43433.37, 43100.01, 43426.11, 309.91188991,
2022-01-15 16:00:00, 43425.67, 43445.25, 43265.02, 43365.61, 255.88614426,
2022-01-15 17:00:00, 43364.99, 43574.96, 43279.22, 43410.31, 370.7433807,
2022-01-15 18:00:00, 43404.71, 43415.82, 43268.11, 43350.22, 312.15368248,
2022-01-15 19:00:00, 43351.94, 43583.54, 43338.11, 43558.99, 325.54250449,
2022-01-15 20:00:00, 43559.22, 43819.39, 43496, 43509.05, 492.7655271,
2022-01-15 21:00:00, 43509.61, 43548.5, 43178.05, 43328.79, 411.90414055,
2022-01-15 22:00:00, 43331.3, 43423.37, 43136.56, 43266.34, 242.53016429,
2022-01-15 23:00:00, 43270.48, 43407.03, 43087.21, 43098.2, 368.97609855,
2022-01-16 00:00:00, 43098.2, 43128.06, 43013.79, 43098, 272.61764174,
2022-01-16 01:00:00, 43097.99, 43175.95, 43007.12, 43021.24, 170.1367036,
2022-01-16 02:00:00, 43026.17, 43111.13, 42862.32, 42953.82, 244.64816416,
2022-01-16 03:00:00, 42944.53, 43076.72, 42883.53, 43002.45, 188.29499049,
2022-01-16 04:00:00, 43008.58, 43103.34, 42883, 43060.57, 180.83328737,
2022-01-16 05:00:00, 43060.57, 43153.61, 42990.9, 42991.02, 126.69769662,
2022-01-16 06:00:00, 42993.12, 43254.68, 42957.08, 43226.46, 184.46816787,
2022-01-16 07:00:00, 43231.03, 43286.79, 43150, 43233.95, 163.42940343,
2022-01-16 08:00:00, 43233.45, 43325, 43093.85, 43097.25, 227.24399687,
2022-01-16 09:00:00, 43103.31, 43157.92, 43057.18, 43097.58, 126.94157429,
2022-01-16 10:00:00, 43098.22, 43200, 42915.09, 42940.33, 206.03218491,
2022-01-16 11:00:00, 42940.33, 43060.7, 42802, 43000.11, 196.38577827,
2022-01-16 12:00:00, 42999.29, 43166.69, 42992.99, 43026.68, 154.9076685,
2022-01-16 13:00:00, 43026.67, 43200, 42600, 43152.25, 720.18209827,
2022-01-16 14:00:00, 43141.57, 43449.41, 43057.14, 43330.9, 530.15900782,
2022-01-16 15:00:00, 43330.2, 43388.15, 43154.92, 43239.95, 285.40133603,
2022-01-16 16:00:00, 43250.23, 43497.24, 43200, 43410.15, 267.6859867,
2022-01-16 17:00:00, 43410.16, 43461.73, 43073.34, 43100.66, 317.01424904,
2022-01-16 18:00:00, 43100.66, 43156.14, 43000, 43087.46, 252.45506472,
2022-01-16 19:00:00, 43087.47, 43100, 42820.71, 42853.76, 404.51191857,
2022-01-16 20:00:00, 42851.78, 43133.5, 42775.76, 43061.92, 360.94954286,
2022-01-16 21:00:00, 43061.92, 43120.44, 42922.52, 42970.93, 272.89810162,
2022-01-16 22:00:00, 42972.95, 43265.85, 42964.59, 43208.14, 229.36613541,
2022-01-16 23:00:00, 43209.16, 43295, 43077.99, 43104.34, 398.39732354,
2022-01-17 00:00:00, 43104.34, 43200, 42903.6, 42920.89, 335.03030507,
2022-01-17 01:00:00, 42920.82, 42970.51, 42835.01, 42924.37, 400.98938012,
